business_id,business_name,city,state,is_open,dataset,total_reviews,business_star_avg,business_star_std,business_star_min,business_star_max,avg_vader_sentiment,vader_sentiment_std,dominant_emotion,avg_word_count,avg_negation_mentions,avg_person_mentions,avg_location_mentions,avg_product_mentions,avg_anger_intensity,avg_fear_intensity,avg_joy_intensity,avg_sadness_intensity,avg_anticipation_intensity,avg_disgust_intensity,avg_surprise_intensity,avg_trust_intensity,primary_industry
w8fA94jzTNiGAIZz87y9Cw,Baja Fresh,Goleta,CA,0,chipotle,1,5.0,,5.0,5.0,0.8555,,joy,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
w9F8xQ5hgsSuarHyji9Rkg,Elegant Nails and Spa,Goleta,CA,1,hair,2,5.0,0.0,5.0,5.0,0.7068,0.08230722933011418,joy,19.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
w9PtHabNSKd2z40rnVRyLw,Hollywood Nails,Nashville,TN,0,hair,1,5.0,,5.0,5.0,0.9274,,joy,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
w9qspQrfRx2Y_m53dIpK7g,Papa Locos Tacos and Burgers,Tucson,AZ,1,chipotle,28,4.464285714285714,0.7444681351359537,3.0,5.0,0.46771785714285713,0.37659687264252073,sadness,21.178571428571427,0.25,0.0,0.10714285714285714,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wA5wJHteesfV3Z6TuATBtg,Pizza Hut,Indianapolis,IN,1,chipotle,2,1.5,0.7071067811865476,1.0,2.0,0.08895,0.1257942963730868,sadness,22.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wC2s4jfJcqTyUFHsEYzuAw,Lovely Nails,Indianapolis,IN,1,hair,3,2.3333333333333335,2.3094010767585034,1.0,5.0,-0.2869,0.25008620513734864,sadness,21.666666666666668,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wCXJVwhCt06HdI_HjyThCA,QT's Nails and Spa,Reno,NV,1,hair,2,5.0,0.0,5.0,5.0,0.89955,0.08987327188881018,joy,21.0,0.0,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wCml58X_fTAbWXVLTQY_4A,McDonald's,Havertown,PA,1,chipotle,2,2.0,1.4142135623730951,1.0,3.0,0.6494,0.10960155108391488,joy,21.0,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wDXINeh80OUXZV1cOQb60g,Fogatas Mexican Restaurant - Franklin,Franklin,TN,0,chipotle,4,5.0,0.0,5.0,5.0,0.6527000000000001,0.1953100611847736,joy,21.5,0.0,0.0,0.25,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wDwj5L0PrYRoBXqZ0HcPiA,Wendy's,St.Petersburg,FL,1,chipotle,3,3.0,2.0,1.0,5.0,0.23003333333333334,0.4742549138736818,sadness,22.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wESVHzRpUh0uQ20Ujy2rAw,Rock Spa & Salon - Seminole Hard Rock Tampa,Tampa,FL,1,hair,1,3.0,,3.0,3.0,0.7778,,joy,19.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wF1QR6fa3yt5cZcA-IARIw,The Right Hemisphere,New Orleans,LA,1,hair,1,5.0,,5.0,5.0,0.0,,sadness,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wGJfOzJOavwbDvNleDi5dw,Bhava Salon,Trinity,FL,1,hair,2,5.0,0.0,5.0,5.0,0.79115,0.17062486630031395,joy,22.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wGYQmcyHm-zyX6GO9u5nlg,QDOBA Mexican Eats,Greenwood,IN,1,chipotle,3,1.6666666666666667,1.1547005383792517,1.0,3.0,0.2951,0.2348776064251337,sadness,23.0,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wGc_OLx57vUm7cGJSj_CCQ,Calle 75 Downtown,Boise,ID,1,chipotle,9,2.7777777777777777,1.922093765778466,1.0,5.0,0.2750222222222222,0.6536347523230726,sadness,21.444444444444443,0.2222222222222222,0.1111111111111111,0.0,0.0,0.5,0.1,0.8999999999999999,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wI44Bk0mbThN0xBhm-REug,Supercuts,Reno,NV,1,hair,3,2.0,1.7320508075688772,1.0,4.0,-0.1573,0.4437676869714603,sadness,22.333333333333332,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wIA1MwjA2kNgi6DfE9mxQg,Moe's Southwest Grill,Franklin,TN,1,chipotle,3,3.0,2.0,1.0,5.0,0.7160666666666667,0.2734077967676367,joy,22.0,0.6666666666666666,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wIHee6-l_ODAkkFEyMCkVA,Bouffant Daddy,Maplewood,MO,1,hair,3,3.6666666666666665,2.3094010767585034,1.0,5.0,0.028599999999999997,0.33980388461581773,sadness,21.666666666666668,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wIX0p3ZfPinVJtg-yYgrlQ,Nail Country,Tampa,FL,1,hair,2,5.0,0.0,5.0,5.0,0.295,0.39159573542111,anticipation,21.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wJBRwo82cpbgiP-Q_lPANQ,J. Joseph Salon,Land O' Lakes,FL,1,hair,3,4.0,1.7320508075688772,2.0,5.0,0.3138666666666667,0.31245963472636484,anticipation,23.666666666666668,0.0,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wK0aMaOKSYjvmtSQLNOaYA,Latitude 26,Saint Louis,MO,0,chipotle,5,3.6,1.51657508881031,2.0,5.0,0.37052,0.41383189461422615,sadness,21.4,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wKk58yr8_GrvvMYmww_0xA,Jimmy John's,Olivette,MO,1,chipotle,2,4.5,0.7071067811865476,4.0,5.0,0.5363,0.06519524522539971,sadness,22.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wLjKH79HxgqsNzKh-rMsvg,Pretoria Salon & Spa,Philadelphia,PA,1,hair,3,5.0,0.0,5.0,5.0,0.44626666666666664,0.27631594838759,sadness,19.666666666666668,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wLzrd4ulKXJN4s_CzZAlgQ,Le Reve Rittenhouse Spa,Philadelphia,PA,1,hair,13,3.8461538461538463,1.7246329970051526,1.0,5.0,0.46506153846153847,0.5128328358871949,anticipation,20.384615384615383,0.07692307692307693,0.07692307692307693,0.0,0.0,0.5,0.1,0.9000000000000001,0.1,0.7,0.1,0.6,0.4,Hair Salons
wMrzyVdyzQz0JEORf20V2g,iBrowEmpress,Saint Petersburg,FL,1,hair,1,5.0,,5.0,5.0,0.3818,,anticipation,24.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wN2lgmJUk7LSil3A7cw0Pw,OneEleven Salon And Spa,Saint Petersburg,FL,1,hair,7,5.0,0.0,5.0,5.0,0.3936285714285714,0.4873683026017925,joy,23.142857142857142,0.42857142857142855,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wNHC8UKqqRFc0Lf7Nq1ydQ,Cherry Blow Dry Bar,Paoli,PA,0,hair,1,4.0,,4.0,4.0,0.4927,,joy,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wNgBDJoPS_47IKPKr6Ymqw,El Gran Rodeo,West Chester,PA,1,chipotle,11,3.727272727272727,1.618079669911781,1.0,5.0,0.3639818181818182,0.2811335299041429,joy,21.272727272727273,0.5454545454545454,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wOT99C7ZqRf8SIfd5sRVlQ,Taqueria El Maguey,Philadelphia,PA,0,chipotle,2,3.5,2.1213203435596424,2.0,5.0,0.32985,0.4664783435487654,joy,20.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wOV877D53aONy3dgja-PJQ,Ole' Mexican Grill,Tucson,AZ,1,chipotle,15,3.2666666666666666,1.7099150633319553,1.0,5.0,0.5062733333333334,0.34754866764375947,sadness,21.066666666666666,0.26666666666666666,0.06666666666666667,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wPWLlhAeBJcw2N-7MGUSxw,Jack in the Box,Nashville,TN,1,chipotle,3,2.3333333333333335,2.3094010767585034,1.0,5.0,0.031200000000000006,0.7043184790987668,sadness,23.0,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wPxYR_TT_YZaInsioaum1Q,Zaxby's Chicken Fingers & Buffalo Wings,Gibsonton,FL,1,chipotle,1,5.0,,5.0,5.0,0.8279,,anticipation,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wQNguYCgwWID6XOPEpYuvQ,GUAC Tequila & Tacos,Tampa,FL,0,chipotle,2,3.0,2.8284271247461903,1.0,5.0,0.11405000000000004,1.1240876500522545,joy,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wRBEBZ6TvMTuwosvBa72xQ,August Pearl Salon,Nashville,TN,1,hair,1,5.0,,5.0,5.0,0.6369,,joy,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wS1tXgcytB6zlB--x2mXGQ,Salon Lofts Swann Avenue,Tampa,FL,1,hair,2,3.0,2.8284271247461903,1.0,5.0,-0.012749999999999984,0.8657108322066902,joy,22.0,0.0,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wS6lXiTeWnoWQMZtbclyMQ,Jack in the Box,Franklin,TN,1,chipotle,7,1.2857142857142858,0.48795003647426655,1.0,2.0,0.20082857142857144,0.4172417633071012,sadness,21.142857142857142,0.7142857142857143,0.14285714285714285,0.14285714285714285,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wST1GG4p9sCoOuvKKvLVWw,Jakes Wayback Burgers,New Castle,DE,0,chipotle,1,5.0,,5.0,5.0,0.3612,,fear,22.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wTgwqbFz2e36fBCe8GVY5A,Care Hands & Feet,Tucson,AZ,1,hair,3,3.6666666666666665,2.3094010767585034,1.0,5.0,0.3188,0.27012465640885136,anticipation,22.666666666666668,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wTzXrhoWvbCR-X2a2qtCXw,Cherry Blow Dry Bar,Glassboro,NJ,1,hair,1,2.0,,2.0,2.0,0.4754,,sadness,23.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wU0pnVCtf23mxXjPzhCacA,Flaco's Cocina,St Louis,MO,0,chipotle,15,3.1333333333333333,1.5522640914238175,1.0,5.0,0.3936533333333333,0.45912884258695624,sadness,21.4,0.26666666666666666,0.06666666666666667,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wU1_0cp9riS3VL_StLkPoA,Twist Inc Salon,Philadelphia,PA,1,hair,1,1.0,,1.0,1.0,-0.0772,,sadness,18.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wUHUyTrOpUcTVTQpyZFo8w,McDonald's,Santa Barbara,CA,1,chipotle,3,2.0,1.0,1.0,3.0,-0.04523333333333333,0.23148858143185666,sadness,21.666666666666668,1.0,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wUOjcOA60YgSco-jodEnYA,Pravda Hair,Edmonton,AB,1,hair,1,5.0,,5.0,5.0,0.8481,,sadness,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wVN_z4AF2A6qJuGGfk5oKg,Hello Gorgeous,Mullica Hill,NJ,1,hair,2,2.5,2.1213203435596424,1.0,4.0,-0.1366,0.19318157262016478,sadness,22.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wVScw681EB8bY4SASO16Gw,True Cuts Barber Shop,Tucson,AZ,1,hair,1,5.0,,5.0,5.0,0.6808,,anticipation,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wVT3WKIf3a5IXkVV0o4MQg,Ivory Noir Salon,Edmonton,AB,1,hair,2,5.0,0.0,5.0,5.0,0.71065,0.12126881297349289,sadness,21.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wVeeI1h9Wo17SYeWDcX7SQ,Sport Clips Haircuts of Overland & I-84,Boise,ID,1,hair,2,4.5,0.7071067811865476,4.0,5.0,-0.05135,0.07261986642785843,sadness,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wVuiI0Kq90ZwqYPaysm-7Q,Moxie on Mass,Indianapolis,IN,1,hair,3,5.0,0.0,5.0,5.0,0.2454666666666667,0.566120414164101,joy,21.333333333333332,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wWJVZ6khYDeCgbch6ap39g,Casual Coif - Seven Sisters Salon,Tucson,AZ,1,hair,1,5.0,,5.0,5.0,0.886,,joy,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wWNsibZNI14jKygnsOpu6w,Panda Express,Tucson,AZ,1,chipotle,1,1.0,,1.0,1.0,-0.748,,sadness,23.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wWsyAQTEgUpcjrLXmHSEiw,Just Teasin',Indianapolis,IN,0,hair,1,5.0,,5.0,5.0,-0.34,,fear,22.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wX39rg72ElalQxyparftDA,Fantastic Sams Cut and Color,Santa Barbara,CA,1,hair,2,3.0,2.8284271247461903,1.0,5.0,-0.44905,0.24868945494330877,sadness,22.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wX86FK-p3BnHdfkgwJkFQA,Dolce Soleil Spa,Edmonton,AB,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.11315,0.1600182645825157,sadness,20.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wXqbREAbSh_SWL0CVmb6hw,Golder Ranch Nails,Tucson,AZ,1,hair,3,2.3333333333333335,2.3094010767585034,1.0,5.0,0.2066,0.5425509284850594,anticipation,22.666666666666668,0.3333333333333333,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wYjtXJaW0RTHBY5ymQkxzQ,Islander Massage and Skincare,Tampa,FL,0,hair,2,5.0,0.0,5.0,5.0,0.436,0.6165971131946694,joy,24.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wZqzgWf6VA1FRhymbMdIWA,The Gulch Nail Bar,Nashville,TN,1,hair,25,2.96,1.7907168024751055,1.0,5.0,0.200784,0.4868114331032089,sadness,21.64,0.24,0.04,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
w_T6wjbfmy12eHB1oYDLmA,Kevin Nails,Jobstown,NJ,1,hair,3,4.0,1.0,3.0,5.0,0.29150000000000004,0.6530793290251958,anticipation,21.666666666666668,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wb57ATgUgFp3TE8GNimRDA,Sal's Barbershop - Royersford,Royersford,PA,1,hair,3,3.6666666666666665,2.3094010767585034,1.0,5.0,0.6235666666666667,0.2838253747171548,anticipation,20.666666666666668,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wbEsvQ-WTQ1M95QcRrApLg,Nail Pro,Philadelphia,PA,1,hair,2,3.0,2.8284271247461903,1.0,5.0,0.06609999999999999,0.7902625386540855,anticipation,22.5,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wbbXBDTs0IMYZx6UqwLvTg,Checkers,Pinellas Park,FL,1,chipotle,1,1.0,,1.0,1.0,-0.8735,,anger,21.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wcXB9JhsNQ3eSjF5VltbiQ,Heavenly Nails,Trinity,FL,1,hair,1,4.0,,4.0,4.0,0.0,,joy,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wcvAm6xjr8BJV53NCI3SbA,Revelations Salon,Turnersville,NJ,1,hair,1,3.0,,3.0,3.0,0.836,,sadness,24.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
weCfh25WkBmXvGnf9j5wpQ,Cost Cutters,Reno,NV,0,hair,3,3.6666666666666665,2.3094010767585034,1.0,5.0,0.16696666666666662,0.311805168868852,anger,22.333333333333332,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
weke-9Qern3mkOxY2Vj00A,La Vita Bella Salon & Day Spa,East Norriton,PA,0,hair,4,4.5,1.0,3.0,5.0,0.2992,0.3461632851704525,anticipation,21.75,0.0,0.25,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wfBEbpPmIm6PX4oclmOt7Q,McDonald's,Indianapolis,IN,1,chipotle,1,5.0,,5.0,5.0,0.0,,sadness,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wf_GmrObHA_V1n2WpqTTMQ,Good Times Grill,St. Louis,MO,0,chipotle,2,4.5,0.7071067811865476,4.0,5.0,0.72585,0.14276485912156392,sadness,19.5,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wfumINHN_Vi3Ntf2MmG27g,Best Nails Salon,Willow Grove,PA,1,hair,2,1.5,0.7071067811865476,1.0,2.0,-0.33044999999999997,0.5096118572011448,sadness,23.5,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wfw-d8vGNaX1ai51IvW9cg,Donnal's Hair Design,St. Louis,MO,1,hair,1,5.0,,5.0,5.0,0.7269,,joy,22.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wgEHdS2er6r-6wBv_tnnYQ,Sport Clips Haircuts of St. Louis - Manchester Commons,Manchester,MO,1,hair,3,3.0,1.7320508075688772,2.0,5.0,0.02513333333333334,0.8821685628797556,anticipation,21.333333333333332,0.6666666666666666,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
whtXhlTdShMWRlg7O1nIZw,David Hair Salon,University City,MO,1,hair,2,4.5,0.7071067811865476,4.0,5.0,0.50315,0.360270905014546,sadness,22.5,0.0,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wiPLT_98Sb39BehXvOD6vg,Style America,Tucson,AZ,0,hair,1,5.0,,5.0,5.0,-0.1406,,sadness,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wibBnhRlDQj37nYLpXus8A,Ideal Massage,Wesley Chapel,FL,1,hair,4,5.0,0.0,5.0,5.0,0.42962500000000003,0.2990666968531713,sadness,21.25,0.0,0.25,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wkIwr6GfkhoodGV-thcICg,McDonald's,Arnold,MO,1,chipotle,2,1.0,0.0,1.0,1.0,-0.31845,0.45035630893771217,anticipation,20.5,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wkakne7bpbBaDrT6btLFfQ,Chipotle Mexican Grill,Metairie,LA,1,chipotle,9,2.5555555555555554,1.5898986690282426,1.0,5.0,0.37237777777777775,0.4890695803711824,joy,21.22222222222222,0.3333333333333333,0.2222222222222222,0.1111111111111111,0.0,0.5,0.1,0.8999999999999999,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wkhilYYvXn9XqGhseUMbxw,M&M Nail Bar Spa,Morrisville,PA,1,hair,3,2.6666666666666665,2.0816659994661326,1.0,5.0,0.08013333333333332,0.677780984782941,anticipation,22.0,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wl93kda2mZcwSD6qNlehtQ,Famous Nail,Saint Louis,MO,1,hair,1,1.0,,1.0,1.0,0.0,,joy,23.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wlNz1dwKtbrMpqH-nlRkBA,Chandler Men's Salon,Santa Barbara,CA,0,hair,2,5.0,0.0,5.0,5.0,0.7028000000000001,0.09319667376038702,sadness,23.5,0.5,0.5,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wlknOu94lqsxz5E8A9403Q,Cyndi's Nails & Spa,Huntingdon Valley,PA,1,hair,4,4.0,2.0,1.0,5.0,0.09574999999999997,0.6804408007559022,joy,22.25,0.5,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wlmddk9BEW3dnxuaFwwjaw,Frankford Nail Salon,Philadelphia,PA,1,hair,1,4.0,,4.0,4.0,0.854,,joy,25.0,0.0,1.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wm5mQ4cSpvko9WlCq07RFw,El Limon,Conshohocken,PA,1,chipotle,84,4.226190476190476,1.0793928511608366,1.0,5.0,0.41563690476190474,0.471583316376099,joy,21.13095238095238,0.27380952380952384,0.047619047619047616,0.11904761904761904,0.0,0.5,0.1,0.9000000000000001,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wn1rS1Ga9xZ1BIMffnJW5A,Applebee's Grill + Bar,Sicklerville,NJ,1,chipotle,9,2.0,1.3228756555322954,1.0,5.0,-0.1323222222222222,0.5824109540903609,sadness,22.444444444444443,0.2222222222222222,0.0,0.0,0.0,0.5,0.1,0.8999999999999999,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wnr2U--y1w6louQQY8p6cw,El Meson,Indianapolis,IN,1,chipotle,3,4.666666666666667,0.5773502691896257,4.0,5.0,0.41500000000000004,0.8155213547173366,anticipation,21.666666666666668,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Mexican Restaurant
wnv-E4B5-JGSm4pgNm_uzg,La Hacienda Mexican Restaurant,Avon,IN,1,chipotle,10,4.2,1.0327955589886444,2.0,5.0,0.46787999999999996,0.43954457693288757,joy,21.4,0.3,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
woFfHK0eD3SMj8rRAAfgeA,Le Nails,Belleville,IL,1,hair,1,1.0,,1.0,1.0,0.2681,,anticipation,22.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wqpzxTiOwH4NKwr7Ruy9Kg,Chick-fil-A,Avon,IN,1,chipotle,1,4.0,,4.0,4.0,0.9153,,joy,20.0,0.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Mexican Restaurant
wqw_sJ_Bd7dgnDnBjMm4pA,DN Nail Spa,Boise,ID,1,hair,3,4.666666666666667,0.5773502691896258,4.0,5.0,0.8221333333333334,0.10077421958682359,trust,20.0,0.0,0.0,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wqyu0YuFwGZCzaQHQhoEfA,Hands To Paws,Reno,NV,1,hair,6,5.0,0.0,5.0,5.0,0.42710000000000004,0.5371714474913944,joy,22.166666666666668,0.16666666666666666,0.5,0.0,0.0,0.5,0.10000000000000002,0.9,0.10000000000000002,0.6999999999999998,0.10000000000000002,0.6,0.4000000000000001,Hair Salons
wsMpNYoLiI5n_JXAR5xX7A,H2O Salon and Spa,Metairie,LA,1,hair,5,3.2,1.6431676725154984,1.0,5.0,0.04376,0.41174250205680735,anticipation,22.4,0.6,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
wseTiH0RiWXM-tuwx-TiEw,Signal Nails,Lithia,FL,1,hair,1,1.0,,1.0,1.0,0.0258,,anticipation,23.0,1.0,0.0,0.0,0.0,0.5,0.1,0.9,0.1,0.7,0.1,0.6,0.4,Hair Salons
